"recordtype","tranid","trandate","item_internalid","item_quantity","LOT","‘qŒÉID","•iŽ¿‹æ•ªID"
"Procure20251114","PPJP202506100207-001","20251117","A1388N11","2136","0001JP20251028017447","1","1"
"Procure20251118","PPJP202509090079","20251121","A91F4521","60","0006JP20251028017173","1","1"
"Procure20251114","PPJP202509020191","20251126","A86630V1","135","0001JP20251027005835","1","1"
"Procure20251111","PPJP202510130032","20251119","A2503018","160","0001JP20251015008747","1","1"
"Procure20251116","PPJP202510130054","20251125","A2544N21","102","0001JP20251027005832","1","1"
"Procure20251116","PPJP202509020322","20251125","A1645N51","256","0001JP20251027005832","1","1"
"Procure20251114","PPJP202509020227-001","20251127","A3062N11","9","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509020227-001","20251127","A3062N11","1","0001JP20251027005834","1","2"
"Procure20251118","PPJP202507150163","20251121","A81E6011","270","0006JP20251028017173","1","1"
"Procure20251114","PPJP202509220144-002","20251120","B2216N11","150","0001JP20251027005834","1","1"
"Procure20251118","PPJP202509020185","20251121","A81530N2","540","0006JP20251028017173","1","1"
"Procure20251114","PPJP202505060335","20251126","A25A0N11","180","0001JP20251027005835","1","1"
"Procure20251114","PPJP202509020202","20251126","A3954N21","600","0001JP20251027005834","1","1"
"Procure20251111","PPJP202507220056","20251119","A121AN21","1320","0001JP20251015008747","1","1"
"Procure20251111","PPJP202507290133","20251119","A1645031","128","0001JP20251015008747","1","1"
"Procure20251116","PPJP202507100006","20251121","A3957N21","580","0001JP20251027005832","1","1"
"Procure20251116","PPJP202510200088-001","20251125","A82E2NV2","360","0001JP20251027005832","1","1"
"Procure20251114","PPJP202510200044-001","20251126","A1645N51","64","0001JP20251027005834","1","1"
"Procure20251118","PPJP202510200030","20251121","A81E6011","135","0006JP20251028017173","1","1"
"Procure20251114","PPJP202508050108","20251128","T8030500","90","0001JP20251027005834","1","1"
"Procure20251114","PPJP202505060337","20251126","A25A0N11","900","0001JP20251027005835","1","1"
"Procure20251118","PPJP202507150041","20251120","A85G1032","135","0006JP20251028017173","1","1"
"Procure20251111","PPJP202509020167","20251120","A83700A2","600","0001JP20251015008747","1","1"
"Procure20251116","PPJP202508050209","20251121","A3957N21","2000","0001JP20251027005832","1","1"
"Procure20251116","PPJP202509090110-001","20251125","A1653N61","600","0001JP20251027005832","1","1"
"Procure20251114","PPJP202510200043-001","20251127","A1645N31","1664","0001JP20251027005834","1","1"
"Procure20251118","PPJP202510090104","20251120","A87E1012","100","0006JP20251028017173","1","1"
"Procure20251114","PPJP202509020299","20251128","A1654N11","210","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509020270","20251126","A3035031","705","0001JP20251027005835","1","1"
"Procure20251118","PPJP202509160254","20251121","A81520N2","150","0006JP20251028017173","1","1"
"Procure20251114","PPJP202509090113-001","20251126","A3955N11","320","0001JP20251027005835","1","1"
"Procure20251111","PPJP202508120108","20251114","A3035011","930","0001JP20251015008747","1","1"
"Procure20251116","PPJP202508260070","20251125","A1645031","448","0001JP20251027005832","1","1"
"Procure20251114","PPJP202507220109-001","20251121","A1637N11","1110","0001JP20251027005834","1","1"
"Procure20251118","PPJP202508120227","20251121","A3949NF1","2000","0006JP20251028017173","1","1"
"Procure20251114","PPJP202508110011","20251125","A3171N21","300","0001JP20251027005834","1","1"
"Procure20251114","PPJP202508120174","20251126","T8030500","50","0001JP20251027005835","1","1"
"Procure20251114","PPJP202508260117","20251126","T8410N26","330","0001JP20251027005835","1","1"
"Procure20251111","PPJP202510090063","20251119","A2544N21","96","0001JP20251015008747","1","1"
"Procure20251116","PPJP202510200038","20251125","A83H10A1","270","0001JP20251027005832","1","1"
"Procure20251114","PPJP202508050170-001","20251128","A1637N31","90","0001JP20251027005834","1","1"
"Procure20251114","PPJP202508110012","20251125","A3171N21","255","0001JP20251027005834","1","1"
"Procure20251118","PPJP202507290175","20251121","A91F4511","60","0006JP20251028017173","1","1"
"Procure20251114","PPJP202509020201","20251125","A81B5N11","1040","0001JP20251027005835","1","1"
"Procure20251114","PPJP202509020331","20251126","A1653NG1","1000","0001JP20251027005835","1","1"
"Procure20251111","PPJP202510090123-001","20251119","A2147NV1","1080","0001JP20251015008747","1","1"
"Procure20251116","PPJP202510200033","20251120","A2503018","160","0001JP20251027005832","1","1"
"Procure20251116","PPJP202509020236","20251125","A81B6N11","2000","0001JP20251027005832","1","1"
"Procure20251114","PPJP202510200094","20251127","A8060131","150","0001JP20251027005834","1","1"
"Procure20251114","PPJP202508190071","20251126","A3954N21","500","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509020205","20251126","A81B5N21","2560","0001JP20251027005835","1","1"
"Procure20251118","PPJP202510090071","20251121","A91F4521","80","0006JP20251028017173","1","1"
"Procure20251114","PPJP202506170151","20251126","A1657061","150","0001JP20251027005835","1","1"
"Procure20251114","PPJP202510130004-002","20251117","A1783521","300","0001JP20251028017448","1","1"
"Procure20251118","PPJP202503310031","20251120","A3948NF1","1280","0006JP20251028017173","1","1"
"Procure20251111","PPJP202510130015-001","20251120","A83880A1","60","0001JP20251015008747","1","1"
"Procure20251116","PPJP202509020005","20251125","T29F70A2","804","0001JP20251027005832","1","1"
"Procure20251114","PPJP202504080081","20251120","B2667N12","42","0001JP20251027005834","1","1"
"Procure20251114","PPJP202505060339","20251126","A25A0N11","900","0001JP20251027005835","1","1"
"Procure20251118","PPJP202509220098","20251121","A91F4521","80","0006JP20251028017173","1","1"
"Procure20251118","PPJP202510270077","20251121","A85A1N11","420","0006JP20251028017173","1","1"
"Procure20251111","PPJP202508260062","20251119","T87B2N11","1080","0001JP20251015008747","1","1"
"Procure20251116","PPJP202508120158","20251125","A3994N21","560","0001JP20251027005832","1","1"
"Procure20251114","PPJP202509020235","20251127","A81B6N21","480","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509160213","20251126","A2738NA2","1080","0001JP20251027005835","1","1"
"Procure20251114","PPJP202509090014","20251127","A1383NV1","100","0001JP20251027005834","1","1"
"Procure20251118","PPJP202510270089","20251120","A84N1012","160","0006JP20251028017173","1","1"
"Procure20251111","PPJP202509020009-001","20251112","A121AN11","660","0001JP20251015008747","1","1"
"Procure20251116","PPJP202509160211","20251126","A83D20A1","80","0001JP20251027005832","1","1"
"Procure20251114","PPJP202506100067","20251127","A8663031","135","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509160212","20251126","T8171321","30","0001JP20251027005835","1","1"
"Procure20251118","PPJP202509160249","20251121","A8436012","450","0006JP20251028017173","1","1"
"Procure20251111","PPJP202508050124","20251119","A1645031","64","0001JP20251015008747","1","1"
"Procure20251116","PPJP202506100063","20251120","A82E2N62","240","0001JP20251027005832","1","1"
"Procure20251114","PPJP202509020154","20251127","A3955N11","5320","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509160157","20251128","T87B0N21","114","0001JP20251027005835","1","1"
"Procure20251114","PPJP202509160157","20251128","T87B0N21","6","0001JP20251027005835","1","3"
"Procure20251118","PPJP202510270020","20251120","A8757511","133","0006JP20251028017173","1","1"
"Procure20251118","PPJP202510270020","20251120","A8757511","2","0006JP20251028017173","1","2"
"Procure20251111","PPJP202508110143","20251113","A1112N11","4800","0001JP20251015008747","1","1"
"Procure20251116","PPJP202509220096","20251120","A88E2N11","300","0001JP20251027005832","1","1"
"Procure20251114","PPJP202506240348","20251127","A8663031","135","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509160225","20251126","A3955N11","2320","0001JP20251027005835","1","1"
"Procure20251118","PPJP202509020307","20251121","A85G1N21","60","0006JP20251028017173","1","1"
"Procure20251111","PPJP202508050083","20251114","A3874N11","420","0001JP20251015008747","1","1"
"Procure20251116","PPJP202507150239","20251120","A31050J6","16","0001JP20251027005832","1","1"
"Procure20251114","PPJP202509020316","20251128","A8052022","135","0001JP20251027005834","1","1"
"Procure20251114","PPJP202505230037","20251127","A3872N21","380","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509110003","20251126","A2699N21","5400","0001JP20251027005835","1","1"
"Procure20251118","PPJP202509160206-001","20251121","A85G1N21","60","0006JP20251028017173","1","1"
"Procure20251111","PPJP202508270011","20251113","A3105016","672","0001JP20251015008747","1","1"
"Procure20251116","PPJP202509090078","20251120","A88E2N11","120","0001JP20251027005832","1","1"
"Procure20251114","PPJP202509020155-001","20251121","A3955N21","3200","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509090113","20251126","A3955N11","680","0001JP20251027005835","1","1"
"Procure20251118","PPJP202508260131","20251121","A85G1N11","480","0006JP20251028017173","1","1"
"Procure20251118","PPJP202508010008-005","20251120","T2292N11","1386","0006JP20251028017168","1","1"
"Procure20251118","PPJP202508010008-004","20251120","T2292N11","1024","0006JP20251028017172","1","1"
"Procure20251114","PPJP202510290006","20251120","A1257021","900","0001JP20251029009952","1","3"
"Procure20251111","PPJP202505130871-002","20251119","B2668N71","520","0001JP20251015008747","1","1"
"Procure20251116","PPJP202508050178","20251125","A3994N21","200","0001JP20251027005832","1","1"
"Procure20251114","PPJP202509020027","20251127","A1383NV1","800","0001JP20251027005834","1","1"
"Procure20251114","PPJP202508050200-001","20251126","T8410N26","450","0001JP20251027005835","1","1"
"Procure20251118","PPJP202508010008-006","20251120","T2292N11","210","0006JP20251028017168","1","1"
"Procure20251114","PPJP202510290006-001","20251120","A1257021","72","0001JP20251029009952","1","3"
"Procure20251114","PPJP202508120171-001","20251126","A1664N51","360","0001JP20251030008386","1","1"
"Procure20251116","PPJP202508120095","20251125","A1645031","256","0001JP20251027005832","1","1"
"Procure20251111","PPJP202507080439","20251119","A1664N61","450","0001JP20251015008747","1","1"
"Procure20251114","PPJP202509090088","20251127","A83740A2","360","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509020028-001","20251126","D0719111","80","0001JP20251027005835","1","1"
"Procure20251114","PPJP202510290003","20251121","A1257011","2484","0001JP20251029009952","1","1"
"Procure20251114","PPJP202507220130-004","20251126","A1664N51","150","0001JP20251030008386","1","1"
"Procure20251111","PPJP202508120169","20251119","B25M8N61","84","0001JP20251015008747","1","1"
"Procure20251116","PPJP202510200067","20251127","B25M8N61","60","0001JP20251027005832","1","1"
"Procure20251114","PPJP202509250029-001","20251128","AS1R01F1","150","0001JP20251027005835","1","1"
"Procure20251114","PPJP202510230044","20251128","A1289N11","290","0001JP20251027005834","1","1"
"Procure20251114","PPJP202506190008-002","20251119","A110DN11","3208","0001JP20251029009952","1","1"
"Procure20251114","PPJP202506190008-002","20251119","A110DN11","2","0001JP20251029009952","1","2"
"Procure20251114","PPJP202503280017","20251127","A8060132","270","0001JP20251030008386","1","1"
"Procure20251111","PPJP202507290181","20251119","B25M8N61","60","0001JP20251015008747","1","1"
"Procure20251116","PPJP202509020216","20251127","B25M8N61","60","0001JP20251027005832","1","1"
"Procure20251114","PPJP202509160228","20251127","A8895N12","160","0001JP20251027005834","1","1"
"Procure20251114","PPJP202509020155-002","20251125","A3955N21","800","0001JP20251027005835","1","1"
"Procure20251114","PPJP202507150214","20251125","A1645N61","448","0001JP20251030008386","1","1"
"Procure20251114","PPJP202509020157","20251126","A3955NQ1","1120","0001JP20251030008386","1","1"
"Procure20251116","PPJP202508260016","20251125","A1383N21","300","0001JP20251027005832","1","1"
"Procure20251111","PPJP202507150083","20251119","B25M8N61","24","0001JP20251015008747","1","1"
"Procure20251114","PPJP202509220117","20251127","A83740A2","120","0001JP20251027005834","1","1"
"Procure20251114","PPJP202508120170-001","20251126","A1664N11","1770","0001JP20251027005835","1","1"
"Procure20251114","PPJP202509220103","20251127","A2147N21","120","0001JP20251030008386","1","1"
"Procure20251114","PPJP202507290112","20251120","A1112N11","1000","0001JP20251030008386","1","1"
"Procure20251116","PPJP202509020254","20251125","A1653N61","480","0001JP20251027005832","1","1"
"Procure20251114","PPJP202510240017","20251126","E87B2N11","120","0001JP20251027005834","1","1"
"Procure20251114","PPJP202508260117-001","20251126","T8410N26","90","0001JP20251027005835","1","1"
"Procure20251114","PPJP202509220045","20251125","A3035011","300","0001JP20251030008386","1","1"
"Procure20251114","PPJP202509160286","20251125","A3035011","300","0001JP20251030008386","1","1"
"Procure20251114","PPJP202412030275-002","20251128","A3119091","240","0001JP20251027005834","1","1"
"Procure20251116","PPJP202508190013-001","20251125","A3994N21","40","0001JP20251027005832","1","1"
"Procure20251114","PPJP202508260119-001","20251126","A1653NG1","1160","0001JP20251027005835","1","1"
"Procure20251114","PPJP202510270059","20251125","A2683N41","102","0001JP20251030008386","1","1"
"Procure20251114","PPJP202508050148","20251125","A1645N11","256","0001JP20251030008386","1","1"
"Procure20251116","PPJP202508190013-002","20251125","A3994N21","200","0001JP20251027005832","1","1"
"Procure20251114","PPJP202507220059-002","20251121","A1383N11","3080","0001JP20251027005834","1","1"
"Procure20251114","PPJP202507170009-004","20251126","T8110421","408","0001JP20251027005835","1","1"
"Procure20251114","PPJP202510090173","20251125","A16450V1","128","0001JP20251030008386","1","1"
"Procure20251114","PPJP202509090037","20251127","A2147N21","240","0001JP20251030008386","1","1"
"Procure20251114","PPJP202508050170","20251119","A1637N31","450","0001JP20251030008386","1","1"
"Procure20251116","PPJP202507150036-002","20251128","A1384N21","2000","0001JP20251027005832","1","1"
"Procure20251114","PPJP202507220105-005","20251125","A1384N21","208","0001JP20251027005834","1","1"
